Graph	Algorithm	Seed	Solution	Time
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	1	181	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	10	175	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	2	176	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	3	177	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	4	177	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	5	177	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	6	175	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	7	173	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	8	178	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-4	9	176	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	1	193	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	10	190	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	2	179	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	3	183	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	4	185	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	5	185	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	6	182	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	7	183	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	8	183	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-6	9	188	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	1	184	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	10	186	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	2	182	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	3	184	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	4	182	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	5	189	1
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	6	184	2
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	7	183	2
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	8	189	0
erdos_renyi_n_100_c_7_seed_10.edges	SimFASDC-8	9	189	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	1	182	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	10	186	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	2	187	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	3	183	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	4	180	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	5	179	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	6	185	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	7	189	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	8	183	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-12	9	188	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	1	185	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	10	186	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	2	189	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	3	187	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	4	191	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	5	186	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	6	183	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	7	188	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	8	191	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-16	9	189	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	1	181	3
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	10	190	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	2	186	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	3	186	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	4	189	3
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	5	191	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	6	185	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	7	186	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	8	190	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-24	9	192	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	1	172	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	10	178	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	2	177	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	3	178	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	4	169	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	5	179	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	6	174	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	7	177	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	8	175	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-2	9	175	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	1	180	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	10	191	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	2	191	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	3	189	3
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	4	191	3
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	5	191	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	6	190	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	7	188	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	8	180	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-32	9	181	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	1	170	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	10	179	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	2	176	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	3	178	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	4	175	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	5	176	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	6	173	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	7	172	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	8	178	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-3	9	178	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	1	185	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	10	188	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	2	187	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	3	186	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	4	186	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	5	189	5
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	6	191	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	7	190	2
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	8	185	4
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-48	9	188	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	1	182	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	10	185	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	2	185	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	3	184	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	4	174	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	5	182	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	6	182	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	7	180	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	8	178	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-4	9	177	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	1	181	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	10	191	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	2	181	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	3	191	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	4	187	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	5	183	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	6	181	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	7	180	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	8	179	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-6	9	189	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	1	185	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	10	184	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	2	189	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	3	187	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	4	185	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	5	182	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	6	189	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	7	179	0
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	8	185	1
erdos_renyi_n_100_c_7_seed_10.edges	FASDC-8	9	187	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	1	192	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	10	192	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	2	192	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	3	192	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	4	192	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	5	192	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	6	191	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	7	193	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	8	190	0
erdos_renyi_n_100_c_7_seed_10.edges	RED+Greedy	9	192	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	1	188	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	10	191	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	2	195	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	3	191	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	4	200	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	5	191	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	6	191	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	7	191	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	8	189	0
erdos_renyi_n_100_c_7_seed_10.edges	REDstar+Greedy	9	194	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	1	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	10	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	2	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	3	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	4	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	5	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	6	191	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	7	193	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	8	190	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+Greedy	9	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	1	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	10	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	2	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	3	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	4	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	5	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	6	191	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	7	193	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	8	190	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+2cyc+chain+Greedy	9	192	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	1	189	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	10	190	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	2	189	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	3	191	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	4	193	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	5	191	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	6	190	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	7	191	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	8	188	0
erdos_renyi_n_100_c_7_seed_10.edges	scc+Greedy	9	193	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	1	192	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	10	192	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	2	190	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	3	194	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	4	192	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	5	195	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	6	194	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	7	193	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	8	190	0
erdos_renyi_n_100_c_7_seed_100.edges	Greedy	9	191	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	1	193	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	10	191	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	2	192	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	3	190	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	4	186	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	5	192	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	6	191	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	7	189	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	8	190	0
erdos_renyi_n_100_c_7_seed_100.edges	HCS+Greedy	9	191	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	1	186	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	10	187	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	2	179	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	3	183	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	4	187	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	5	185	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	6	182	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	7	178	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	8	182	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-12	9	183	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	1	185	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	10	184	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	2	186	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	3	181	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	4	183	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	5	190	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	6	182	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	7	187	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	8	183	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-16	9	185	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	1	175	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	10	185	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	2	177	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	3	190	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	4	185	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	5	180	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	6	184	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	7	184	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	8	183	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-24	9	183	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	1	169	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	10	172	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	2	166	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	3	175	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	4	175	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	5	171	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	6	177	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	7	171	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	8	170	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-2	9	173	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	1	188	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	10	183	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	2	186	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	3	185	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	4	184	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	5	181	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	6	188	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	7	181	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	8	189	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-32	9	192	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	1	175	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	10	162	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	2	169	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	3	173	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	4	169	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	5	173	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	6	177	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	7	170	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	8	178	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-3	9	175	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	1	185	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	10	187	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	2	186	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	3	189	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	4	187	5
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	5	187	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	6	186	4
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	7	178	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	8	185	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-48	9	176	3
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	1	172	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	10	173	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	2	174	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	3	171	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	4	181	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	5	171	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	6	175	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	7	170	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	8	181	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-4	9	172	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	1	178	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	10	177	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	2	175	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	3	176	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	4	185	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	5	176	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	6	182	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	7	182	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	8	175	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-6	9	173	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	1	189	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	10	180	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	2	179	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	3	177	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	4	180	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	5	185	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	6	181	0
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	7	181	1
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	8	186	2
erdos_renyi_n_100_c_7_seed_100.edges	SimFASDC-8	9	183	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	1	190	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	10	187	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	2	179	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	3	183	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	4	186	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	5	185	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	6	184	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	7	179	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	8	181	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-12	9	183	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	1	184	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	10	184	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	2	184	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	3	180	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	4	182	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	5	190	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	6	182	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	7	184	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	8	184	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-16	9	186	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	1	178	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	10	186	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	2	179	3
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	3	183	3
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	4	185	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	5	179	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	6	184	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	7	176	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	8	181	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-24	9	185	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	1	169	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	10	172	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	2	169	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	3	175	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	4	175	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	5	171	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	6	176	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	7	168	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	8	170	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-2	9	172	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	1	185	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	10	183	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	2	195	4
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	3	189	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	4	181	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	5	182	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	6	186	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	7	181	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	8	188	4
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-32	9	192	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	1	175	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	10	166	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	2	169	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	3	176	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	4	168	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	5	173	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	6	173	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	7	169	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	8	179	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-3	9	175	0
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-48	1	185	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-48	10	179	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-48	2	188	1
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-48	3	186	2
erdos_renyi_n_100_c_7_seed_100.edges	FASDC-48	4	184	5
