Graph	Algorithm	RandomSeed	Solution	Time
s526	scc+2cyc+chain+Greedy	5	58	0
s526	scc+2cyc+chain+Greedy	6	50	0
s526	scc+2cyc+chain+Greedy	7	50	0
s526	scc+2cyc+chain+Greedy	8	55	0
s526	scc+2cyc+chain+Greedy	9	44	0
s526	scc+Greedy	1	48	0
s526	scc+Greedy	10	58	0
s526	scc+Greedy	2	52	0
s526	scc+Greedy	3	41	0
s526	scc+Greedy	4	57	0
s526	scc+Greedy	5	55	0
s526	scc+Greedy	6	50	0
s526	scc+Greedy	7	54	0
s526	scc+Greedy	8	57	0
s526	scc+Greedy	9	46	0
s526n	Greedy	1	80	0
s526n	Greedy	10	75	0
s526n	Greedy	2	61	0
s526n	Greedy	3	66	0
s526n	Greedy	4	69	0
s526n	Greedy	5	67	0
s526n	Greedy	6	60	0
s526n	Greedy	7	58	0
s526n	Greedy	8	59	0
s526n	Greedy	9	59	0
s526n	HCS+Greedy	1	43	0
s526n	HCS+Greedy	10	41	0
s526n	HCS+Greedy	2	41	0
s526n	HCS+Greedy	3	43	0
s526n	HCS+Greedy	4	38	0
s526n	HCS+Greedy	5	46	0
s526n	HCS+Greedy	6	47	0
s526n	HCS+Greedy	7	42	0
s526n	HCS+Greedy	8	33	0
s526n	HCS+Greedy	9	40	0
s526n	SimFASDC-12	1	45	0
s526n	SimFASDC-12	10	37	0
s526n	SimFASDC-12	2	37	0
s526n	SimFASDC-12	3	42	0
s526n	SimFASDC-12	4	38	0
s526n	SimFASDC-12	5	46	0
s526n	SimFASDC-12	6	41	0
s526n	SimFASDC-12	7	40	0
s526n	SimFASDC-12	8	32	0
s526n	SimFASDC-12	9	42	0
s526n	SimFASDC-16	1	45	0
s526n	SimFASDC-16	10	37	0
s526n	SimFASDC-16	2	37	0
s526n	SimFASDC-16	3	42	0
s526n	SimFASDC-16	4	38	0
s526n	SimFASDC-16	5	46	0
s526n	SimFASDC-16	6	41	0
s526n	SimFASDC-16	7	40	0
s526n	SimFASDC-16	8	32	0
s526n	SimFASDC-16	9	42	0
s526n	SimFASDC-24	1	45	0
s526n	SimFASDC-24	10	37	1
s526n	SimFASDC-24	2	37	0
s526n	SimFASDC-24	3	42	0
s526n	SimFASDC-24	4	38	0
s526n	SimFASDC-24	5	46	0
s526n	SimFASDC-24	6	41	0
s526n	SimFASDC-24	7	40	0
s526n	SimFASDC-24	8	32	0
s526n	SimFASDC-24	9	42	1
s526n	SimFASDC-2	1	47	0
s526n	SimFASDC-2	10	39	0
s526n	SimFASDC-2	2	39	0
s526n	SimFASDC-2	3	42	0
s526n	SimFASDC-2	4	38	0
s526n	SimFASDC-2	5	46	1
s526n	SimFASDC-2	6	41	0
s526n	SimFASDC-2	7	40	0
s526n	SimFASDC-2	8	32	0
s526n	SimFASDC-2	9	42	0
s526n	SimFASDC-32	1	45	0
s526n	SimFASDC-32	10	37	0
s526n	SimFASDC-32	2	37	0
s526n	SimFASDC-32	3	42	0
s526n	SimFASDC-32	4	38	0
s526n	SimFASDC-32	5	46	0
s526n	SimFASDC-32	6	41	0
s526n	SimFASDC-32	7	40	0
s526n	SimFASDC-32	8	32	0
s526n	SimFASDC-32	9	42	0
s526n	SimFASDC-3	1	47	0
s526n	SimFASDC-3	10	39	0
s526n	SimFASDC-3	2	39	0
s526n	SimFASDC-3	3	42	0
s526n	SimFASDC-3	4	38	0
s526n	SimFASDC-3	5	46	0
s526n	SimFASDC-3	6	41	0
s526n	SimFASDC-3	7	40	1
s526n	SimFASDC-3	8	32	0
s526n	SimFASDC-3	9	42	0
s526n	SimFASDC-48	1	45	0
s526n	SimFASDC-48	10	37	0
s526n	SimFASDC-48	2	37	0
s526n	SimFASDC-48	3	42	0
s526n	SimFASDC-48	4	38	0
s526n	SimFASDC-48	5	46	0
s526n	SimFASDC-48	6	41	0
s526n	SimFASDC-48	7	40	0
s526n	SimFASDC-48	8	32	0
s526n	SimFASDC-48	9	42	0
s526n	SimFASDC-4	1	47	0
s526n	SimFASDC-4	10	39	0
s526n	SimFASDC-4	2	37	0
s526n	SimFASDC-4	3	42	0
s526n	SimFASDC-4	4	38	0
s526n	SimFASDC-4	5	46	0
s526n	SimFASDC-4	6	41	0
s526n	SimFASDC-4	7	40	0
s526n	SimFASDC-4	8	32	0
s526n	SimFASDC-4	9	44	0
s526n	SimFASDC-6	1	46	0
s526n	SimFASDC-6	10	39	1
s526n	SimFASDC-6	2	37	0
s526n	SimFASDC-6	3	42	0
s526n	SimFASDC-6	4	38	0
s526n	SimFASDC-6	5	46	0
s526n	SimFASDC-6	6	41	0
s526n	SimFASDC-6	7	40	0
s526n	SimFASDC-6	8	32	0
s526n	SimFASDC-6	9	42	0
s526n	SimFASDC-8	1	45	0
s526n	SimFASDC-8	10	39	0
s526n	SimFASDC-8	2	37	0
s526n	SimFASDC-8	3	42	0
s526n	SimFASDC-8	4	38	0
s526n	SimFASDC-8	5	46	1
s526n	SimFASDC-8	6	41	0
s526n	SimFASDC-8	7	40	0
s526n	SimFASDC-8	8	32	0
s526n	SimFASDC-8	9	42	1
s526n	FASDC-12	1	43	0
s526n	FASDC-12	10	37	0
s526n	FASDC-12	2	37	0
s526n	FASDC-12	3	42	0
s526n	FASDC-12	4	38	1
s526n	FASDC-12	5	46	0
s526n	FASDC-12	6	40	0
s526n	FASDC-12	7	39	1
s526n	FASDC-12	8	32	0
s526n	FASDC-12	9	39	0
s526n	FASDC-16	1	43	0
s526n	FASDC-16	10	37	0
s526n	FASDC-16	2	37	0
s526n	FASDC-16	3	42	0
s526n	FASDC-16	4	38	0
s526n	FASDC-16	5	46	0
s526n	FASDC-16	6	40	0
s526n	FASDC-16	7	39	0
s526n	FASDC-16	8	32	0
s526n	FASDC-16	9	39	1
s526n	FASDC-24	1	43	0
s526n	FASDC-24	10	37	0
s526n	FASDC-24	2	37	1
s526n	FASDC-24	3	42	1
s526n	FASDC-24	4	38	0
s526n	FASDC-24	5	46	1
s526n	FASDC-24	6	40	1
s526n	FASDC-24	7	39	0
s526n	FASDC-24	8	32	0
s526n	FASDC-24	9	39	0
s526n	FASDC-2	1	43	0
s526n	FASDC-2	10	37	0
s526n	FASDC-2	2	37	0
s526n	FASDC-2	3	42	0
s526n	FASDC-2	4	38	0
s526n	FASDC-2	5	46	0
s526n	FASDC-2	6	40	0
s526n	FASDC-2	7	39	0
s526n	FASDC-2	8	32	0
s526n	FASDC-2	9	39	0
s526n	FASDC-32	1	43	0
s526n	FASDC-32	10	37	0
s526n	FASDC-32	2	37	0
s526n	FASDC-32	3	42	0
s526n	FASDC-32	4	38	0
s526n	FASDC-32	5	46	0
s526n	FASDC-32	6	40	0
s526n	FASDC-32	7	39	0
s526n	FASDC-32	8	32	0
s526n	FASDC-32	9	39	0
s526n	FASDC-3	1	43	0
s526n	FASDC-3	10	37	0
s526n	FASDC-3	2	37	0
s526n	FASDC-3	3	42	1
s526n	FASDC-3	4	38	1
s526n	FASDC-3	5	46	0
s526n	FASDC-3	6	40	0
s526n	FASDC-3	7	39	0
s526n	FASDC-3	8	32	1
s526n	FASDC-3	9	39	0
s526n	FASDC-48	1	43	1
s526n	FASDC-48	10	37	0
s526n	FASDC-48	2	37	0
s526n	FASDC-48	3	42	0
s526n	FASDC-48	4	38	1
s526n	FASDC-48	5	46	0
s526n	FASDC-48	6	40	0
s526n	FASDC-48	7	39	0
s526n	FASDC-48	8	32	0
s526n	FASDC-48	9	39	0
s526n	FASDC-4	1	43	1
s526n	FASDC-4	10	37	0
s526n	FASDC-4	2	37	0
s526n	FASDC-4	3	42	0
s526n	FASDC-4	4	38	0
s526n	FASDC-4	5	46	0
s526n	FASDC-4	6	40	0
s526n	FASDC-4	7	39	1
s526n	FASDC-4	8	32	0
s526n	FASDC-4	9	39	0
s526n	FASDC-6	1	43	1
s526n	FASDC-6	10	37	0
s526n	FASDC-6	2	37	0
s526n	FASDC-6	3	42	0
s526n	FASDC-6	4	38	0
s526n	FASDC-6	5	46	0
s526n	FASDC-6	6	40	1
s526n	FASDC-6	7	39	0
s526n	FASDC-6	8	32	0
s526n	FASDC-6	9	39	0
s526n	FASDC-8	1	43	1
s526n	FASDC-8	10	37	0
s526n	FASDC-8	2	37	1
s526n	FASDC-8	3	42	0
s526n	FASDC-8	4	38	0
s526n	FASDC-8	5	46	0
s526n	FASDC-8	6	40	1
s526n	FASDC-8	7	39	1
s526n	FASDC-8	8	32	1
s526n	FASDC-8	9	39	0
s526n	RED+Greedy	1	47	0
s526n	RED+Greedy	10	40	0
s526n	RED+Greedy	2	39	0
s526n	RED+Greedy	3	42	0
s526n	RED+Greedy	4	38	0
s526n	RED+Greedy	5	46	0
s526n	RED+Greedy	6	41	1
s526n	RED+Greedy	7	40	0
s526n	RED+Greedy	8	32	0
s526n	RED+Greedy	9	44	0
s526n	REDstar+Greedy	1	43	0
s526n	REDstar+Greedy	10	37	0
s526n	REDstar+Greedy	2	37	0
s526n	REDstar+Greedy	3	42	0
s526n	REDstar+Greedy	4	38	0
s526n	REDstar+Greedy	5	46	0
s526n	REDstar+Greedy	6	40	0
s526n	REDstar+Greedy	7	39	0
s526n	REDstar+Greedy	8	32	0
s526n	REDstar+Greedy	9	39	0
s526n	scc+2cyc+Greedy	1	49	0
s526n	scc+2cyc+Greedy	10	45	0
s526n	scc+2cyc+Greedy	2	47	0
s526n	scc+2cyc+Greedy	3	52	0
s526n	scc+2cyc+Greedy	4	55	0
s526n	scc+2cyc+Greedy	5	57	0
s526n	scc+2cyc+Greedy	6	53	0
s526n	scc+2cyc+Greedy	7	49	0
s526n	scc+2cyc+Greedy	8	43	0
s526n	scc+2cyc+Greedy	9	54	0
s526n	scc+2cyc+chain+Greedy	1	45	0
s526n	scc+2cyc+chain+Greedy	10	40	0
s526n	scc+2cyc+chain+Greedy	2	40	0
s526n	scc+2cyc+chain+Greedy	3	47	0
s526n	scc+2cyc+chain+Greedy	4	44	0
s526n	scc+2cyc+chain+Greedy	5	49	0
s526n	scc+2cyc+chain+Greedy	6	47	0
s526n	scc+2cyc+chain+Greedy	7	46	0
s526n	scc+2cyc+chain+Greedy	8	37	0
s526n	scc+2cyc+chain+Greedy	9	44	0
s526n	scc+Greedy	1	52	0
s526n	scc+Greedy	10	44	0
s526n	scc+Greedy	2	47	0
s526n	scc+Greedy	3	51	0
s526n	scc+Greedy	4	54	0
s526n	scc+Greedy	5	57	0
s526n	scc+Greedy	6	53	0
s526n	scc+Greedy	7	49	0
s526n	scc+Greedy	8	40	0
s526n	scc+Greedy	9	53	0
s5378	Greedy	1	203	0
s5378	Greedy	10	196	0
s5378	Greedy	2	196	0
s5378	Greedy	3	167	0
s5378	Greedy	4	167	0
s5378	Greedy	5	175	0
s5378	Greedy	6	167	0
s5378	Greedy	7	219	0
s5378	Greedy	8	182	0
s5378	Greedy	9	146	0
s5378	HCS+Greedy	1	165	3
s5378	HCS+Greedy	10	157	2
s5378	HCS+Greedy	2	150	2
s5378	HCS+Greedy	3	132	3
s5378	HCS+Greedy	4	163	2
s5378	HCS+Greedy	5	159	3
s5378	HCS+Greedy	6	153	2
s5378	HCS+Greedy	7	167	3
s5378	HCS+Greedy	8	147	2
s5378	HCS+Greedy	9	133	7
s5378	SimFASDC-12	1	44	11
s5378	SimFASDC-12	10	44	5
s5378	SimFASDC-12	2	38	4
s5378	SimFASDC-12	3	47	4
s5378	SimFASDC-12	4	37	4
s5378	SimFASDC-12	5	42	5
s5378	SimFASDC-12	6	43	4
s5378	SimFASDC-12	7	47	4
s5378	SimFASDC-12	8	46	5
s5378	SimFASDC-12	9	45	4
s5378	SimFASDC-16	1	42	6
s5378	SimFASDC-16	10	42	4
s5378	SimFASDC-16	2	38	4
s5378	SimFASDC-16	3	40	4
s5378	SimFASDC-16	4	37	5
s5378	SimFASDC-16	5	41	5
s5378	SimFASDC-16	6	39	4
s5378	SimFASDC-16	7	42	5
s5378	SimFASDC-16	8	44	4
s5378	SimFASDC-16	9	42	5
s5378	SimFASDC-24	1	41	10
s5378	SimFASDC-24	10	40	7
s5378	SimFASDC-24	2	36	11
s5378	SimFASDC-24	3	39	4
s5378	SimFASDC-24	4	38	4
s5378	SimFASDC-24	5	40	5
s5378	SimFASDC-24	6	39	5
s5378	SimFASDC-24	7	40	5
s5378	SimFASDC-24	8	44	5
s5378	SimFASDC-24	9	40	5
s5378	SimFASDC-2	1	70	4
s5378	SimFASDC-2	10	80	4
s5378	SimFASDC-2	2	73	4
s5378	SimFASDC-2	3	79	11
s5378	SimFASDC-2	4	64	4
s5378	SimFASDC-2	5	80	6
s5378	SimFASDC-2	6	62	4
s5378	SimFASDC-2	7	80	4
s5378	SimFASDC-2	8	73	4
s5378	SimFASDC-2	9	70	4
s5378	SimFASDC-32	1	42	5
s5378	SimFASDC-32	10	40	5
s5378	SimFASDC-32	2	36	5
s5378	SimFASDC-32	3	38	4
s5378	SimFASDC-32	4	36	4
s5378	SimFASDC-32	5	40	5
s5378	SimFASDC-32	6	39	4
s5378	SimFASDC-32	7	40	5
s5378	SimFASDC-32	8	44	5
s5378	SimFASDC-32	9	40	4
s5378	SimFASDC-3	1	64	4
s5378	SimFASDC-3	10	71	5
s5378	SimFASDC-3	2	58	4
s5378	SimFASDC-3	3	71	4
s5378	SimFASDC-3	4	56	4
s5378	SimFASDC-3	5	68	4
s5378	SimFASDC-3	6	56	4
s5378	SimFASDC-3	7	65	5
s5378	SimFASDC-3	8	71	4
s5378	SimFASDC-3	9	64	4
s5378	SimFASDC-48	1	41	8
s5378	SimFASDC-48	10	40	5
s5378	SimFASDC-48	2	36	12
s5378	SimFASDC-48	3	38	4
s5378	SimFASDC-48	4	36	5
s5378	SimFASDC-48	5	40	5
s5378	SimFASDC-48	6	39	9
s5378	SimFASDC-48	7	40	5
s5378	SimFASDC-48	8	43	5
s5378	SimFASDC-48	9	39	11
s5378	SimFASDC-4	1	63	4
s5378	SimFASDC-4	10	69	4
s5378	SimFASDC-4	2	50	4
s5378	SimFASDC-4	3	60	5
s5378	SimFASDC-4	4	48	4
s5378	SimFASDC-4	5	58	5
s5378	SimFASDC-4	6	51	5
s5378	SimFASDC-4	7	59	5
s5378	SimFASDC-4	8	64	6
s5378	SimFASDC-4	9	51	5
s5378	SimFASDC-6	1	46	5
s5378	SimFASDC-6	10	63	5
s5378	SimFASDC-6	2	48	5
s5378	SimFASDC-6	3	49	4
s5378	SimFASDC-6	4	45	4
s5378	SimFASDC-6	5	46	5
s5378	SimFASDC-6	6	49	5
s5378	SimFASDC-6	7	56	4
s5378	SimFASDC-6	8	58	4
s5378	SimFASDC-6	9	46	5
s5378	SimFASDC-8	1	46	4
s5378	SimFASDC-8	10	50	4
s5378	SimFASDC-8	2	38	4
s5378	SimFASDC-8	3	49	4
s5378	SimFASDC-8	4	42	4
s5378	SimFASDC-8	5	45	5
s5378	SimFASDC-8	6	47	5
s5378	SimFASDC-8	7	50	5
s5378	SimFASDC-8	8	49	6
s5378	SimFASDC-8	9	45	5
s5378	FASDC-12	1	43	5
s5378	FASDC-12	10	39	5
s5378	FASDC-12	2	34	5
s5378	FASDC-12	3	35	5
s5378	FASDC-12	4	37	5
s5378	FASDC-12	5	41	5
s5378	FASDC-12	6	37	6
s5378	FASDC-12	7	40	5
s5378	FASDC-12	8	38	5
s5378	FASDC-12	9	43	5
s5378	FASDC-16	1	43	5
s5378	FASDC-16	10	39	5
s5378	FASDC-16	2	34	5
s5378	FASDC-16	3	34	4
s5378	FASDC-16	4	37	5
s5378	FASDC-16	5	41	5
s5378	FASDC-16	6	36	5
s5378	FASDC-16	7	38	5
s5378	FASDC-16	8	38	12
s5378	FASDC-16	9	43	5
s5378	FASDC-24	1	42	5
s5378	FASDC-24	10	39	5
s5378	FASDC-24	2	34	5
s5378	FASDC-24	3	34	5
s5378	FASDC-24	4	38	8
s5378	FASDC-24	5	40	5
s5378	FASDC-24	6	36	5
s5378	FASDC-24	7	38	8
s5378	FASDC-24	8	38	5
s5378	FASDC-24	9	41	5
s5378	FASDC-2	1	46	9
s5378	FASDC-2	10	42	5
s5378	FASDC-2	2	36	5
s5378	FASDC-2	3	40	8
s5378	FASDC-2	4	38	5
s5378	FASDC-2	5	46	5
s5378	FASDC-2	6	37	12
s5378	FASDC-2	7	48	6
s5378	FASDC-2	8	39	5
s5378	FASDC-2	9	47	6
s5378	FASDC-32	1	44	5
s5378	FASDC-32	10	39	5
s5378	FASDC-32	2	34	5
s5378	FASDC-32	3	34	12
s5378	FASDC-32	4	37	5
s5378	FASDC-32	5	40	10
s5378	FASDC-32	6	36	5
s5378	FASDC-32	7	38	5
s5378	FASDC-32	8	38	5
s5378	FASDC-32	9	40	5
s5378	FASDC-3	1	45	5
s5378	FASDC-3	10	42	5
s5378	FASDC-3	2	35	5
s5378	FASDC-3	3	38	5
s5378	FASDC-3	4	37	11
s5378	FASDC-3	5	41	5
s5378	FASDC-3	6	36	5
s5378	FASDC-3	7	43	8
s5378	FASDC-3	8	38	5
s5378	FASDC-3	9	44	5
s5378	FASDC-48	1	42	5
s5378	FASDC-48	10	39	4
s5378	FASDC-48	2	34	5
s5378	FASDC-48	3	34	5
s5378	FASDC-48	4	37	13
s5378	FASDC-48	5	39	5
s5378	FASDC-48	6	35	5
s5378	FASDC-48	7	38	5
s5378	FASDC-48	8	38	5
s5378	FASDC-48	9	40	7
s5378	FASDC-4	1	45	5
s5378	FASDC-4	10	40	5
s5378	FASDC-4	2	35	5
s5378	FASDC-4	3	37	5
s5378	FASDC-4	4	37	5
s5378	FASDC-4	5	40	6
s5378	FASDC-4	6	36	5
s5378	FASDC-4	7	40	5
s5378	FASDC-4	8	38	5
s5378	FASDC-4	9	46	5
s5378	FASDC-6	1	43	5
s5378	FASDC-6	10	41	4
s5378	FASDC-6	2	34	5
s5378	FASDC-6	3	36	5
s5378	FASDC-6	4	38	5
s5378	FASDC-6	5	42	5
s5378	FASDC-6	6	35	5
s5378	FASDC-6	7	41	4
s5378	FASDC-6	8	38	5
s5378	FASDC-6	9	45	5
s5378	FASDC-8	1	43	5
s5378	FASDC-8	10	40	5
s5378	FASDC-8	2	34	6
s5378	FASDC-8	3	35	4
s5378	FASDC-8	4	37	5
s5378	FASDC-8	5	40	5
s5378	FASDC-8	6	37	5
s5378	FASDC-8	7	41	5
s5378	FASDC-8	8	38	9
s5378	FASDC-8	9	43	9
s5378	RED+Greedy	1	81	4
s5378	RED+Greedy	10	86	5
s5378	RED+Greedy	2	82	4
s5378	RED+Greedy	3	90	4
s5378	RED+Greedy	4	68	4
s5378	RED+Greedy	5	83	4
s5378	RED+Greedy	6	69	4
s5378	RED+Greedy	7	84	4
s5378	RED+Greedy	8	80	4
s5378	RED+Greedy	9	72	4
s5378	REDstar+Greedy	1	49	4
s5378	REDstar+Greedy	10	44	4
s5378	REDstar+Greedy	2	40	6
s5378	REDstar+Greedy	3	40	4
s5378	REDstar+Greedy	4	41	4
s5378	REDstar+Greedy	5	52	4
s5378	REDstar+Greedy	6	37	4
s5378	REDstar+Greedy	7	52	6
s5378	REDstar+Greedy	8	39	4
s5378	REDstar+Greedy	9	49	5
s5378	scc+2cyc+Greedy	1	200	2
s5378	scc+2cyc+Greedy	10	194	2
s5378	scc+2cyc+Greedy	2	193	2
s5378	scc+2cyc+Greedy	3	176	2
s5378	scc+2cyc+Greedy	4	164	4
s5378	scc+2cyc+Greedy	5	172	2
s5378	scc+2cyc+Greedy	6	165	3
s5378	scc+2cyc+Greedy	7	222	2
s5378	scc+2cyc+Greedy	8	180	2
s5378	scc+2cyc+Greedy	9	146	2
s5378	scc+2cyc+chain+Greedy	1	191	5
s5378	scc+2cyc+chain+Greedy	10	168	2
s5378	scc+2cyc+chain+Greedy	2	170	2
s5378	scc+2cyc+chain+Greedy	3	143	2
s5378	scc+2cyc+chain+Greedy	4	162	2
s5378	scc+2cyc+chain+Greedy	5	149	2
s5378	scc+2cyc+chain+Greedy	6	141	2
s5378	scc+2cyc+chain+Greedy	7	166	2
s5378	scc+2cyc+chain+Greedy	8	164	2
s5378	scc+2cyc+chain+Greedy	9	124	2
s5378	scc+Greedy	1	197	1
s5378	scc+Greedy	10	188	1
s5378	scc+Greedy	2	197	1
s5378	scc+Greedy	3	172	1
s5378	scc+Greedy	4	166	1
s5378	scc+Greedy	5	176	1
s5378	scc+Greedy	6	166	1
s5378	scc+Greedy	7	216	1
s5378	scc+Greedy	8	179	1
s5378	scc+Greedy	9	145	1
s641	Greedy	1	27	0
s641	Greedy	10	35	0
s641	Greedy	2	35	0
s641	Greedy	3	29	0
s641	Greedy	4	37	0
s641	Greedy	5	32	0
s641	Greedy	6	27	0
s641	Greedy	7	34	0
s641	Greedy	8	29	0
s641	Greedy	9	28	0
s641	HCS+Greedy	1	25	0
s641	HCS+Greedy	10	27	0
s641	HCS+Greedy	2	23	0
s641	HCS+Greedy	3	23	0
s641	HCS+Greedy	4	29	0
s641	HCS+Greedy	5	30	0
s641	HCS+Greedy	6	21	0
s641	HCS+Greedy	7	31	0
s641	HCS+Greedy	8	22	0
s641	HCS+Greedy	9	23	0
s641	SimFASDC-12	1	14	0
s641	SimFASDC-12	10	12	0
s641	SimFASDC-12	2	13	0
s641	SimFASDC-12	3	15	0
s641	SimFASDC-12	4	14	0
s641	SimFASDC-12	5	15	0
s641	SimFASDC-12	6	14	0
s641	SimFASDC-12	7	14	0
s641	SimFASDC-12	8	14	1
s641	SimFASDC-12	9	17	0
s641	SimFASDC-16	1	14	0
s641	SimFASDC-16	10	12	0
s641	SimFASDC-16	2	13	0
s641	SimFASDC-16	3	15	0
s641	SimFASDC-16	4	14	0
s641	SimFASDC-16	5	15	1
s641	SimFASDC-16	6	14	0
s641	SimFASDC-16	7	14	0
s641	SimFASDC-16	8	14	0
s641	SimFASDC-16	9	17	0
s641	SimFASDC-24	1	14	1
s641	SimFASDC-24	10	12	0
s641	SimFASDC-24	2	13	0
s641	SimFASDC-24	3	15	0
s641	SimFASDC-24	4	14	0
s641	SimFASDC-24	5	15	1
s641	SimFASDC-24	6	14	0
s641	SimFASDC-24	7	14	0
s641	SimFASDC-24	8	14	0
s641	SimFASDC-24	9	17	1
s641	SimFASDC-2	1	14	0
s641	SimFASDC-2	10	12	0
s641	SimFASDC-2	2	13	0
s641	SimFASDC-2	3	15	0
s641	SimFASDC-2	4	14	0
s641	SimFASDC-2	5	15	0
s641	SimFASDC-2	6	14	1
s641	SimFASDC-2	7	14	0
s641	SimFASDC-2	8	14	0
s641	SimFASDC-2	9	17	0
s641	SimFASDC-32	1	14	0
s641	SimFASDC-32	10	12	0
s641	SimFASDC-32	2	13	0
s641	SimFASDC-32	3	15	0
s641	SimFASDC-32	4	14	0
s641	SimFASDC-32	5	15	0
s641	SimFASDC-32	6	14	0
s641	SimFASDC-32	7	14	0
s641	SimFASDC-32	8	14	0
s641	SimFASDC-32	9	17	0
s641	SimFASDC-3	1	14	0
s641	SimFASDC-3	10	12	0
s641	SimFASDC-3	2	13	0
s641	SimFASDC-3	3	15	0
s641	SimFASDC-3	4	14	0
s641	SimFASDC-3	5	15	0
s641	SimFASDC-3	6	14	0
s641	SimFASDC-3	7	14	0
s641	SimFASDC-3	8	14	1
s641	SimFASDC-3	9	17	0
s641	SimFASDC-48	1	14	0
s641	SimFASDC-48	10	12	0
s641	SimFASDC-48	2	13	0
s641	SimFASDC-48	3	15	0
s641	SimFASDC-48	4	14	1
s641	SimFASDC-48	5	15	0
s641	SimFASDC-48	6	14	0
s641	SimFASDC-48	7	14	0
s641	SimFASDC-48	8	14	1
s641	SimFASDC-48	9	17	0
s641	SimFASDC-4	1	14	0
s641	SimFASDC-4	10	12	0
s641	SimFASDC-4	2	13	0
s641	SimFASDC-4	3	15	0
s641	SimFASDC-4	4	14	0
s641	SimFASDC-4	5	15	0
s641	SimFASDC-4	6	14	0
s641	SimFASDC-4	7	14	0
s641	SimFASDC-4	8	14	0
s641	SimFASDC-4	9	18	1
s641	SimFASDC-6	1	14	0
s641	SimFASDC-6	10	12	0
s641	SimFASDC-6	2	13	0
s641	SimFASDC-6	3	15	0
s641	SimFASDC-6	4	14	0
s641	SimFASDC-6	5	15	0
s641	SimFASDC-6	6	14	0
s641	SimFASDC-6	7	14	0
s641	SimFASDC-6	8	14	0
s641	SimFASDC-6	9	18	0
s641	SimFASDC-8	1	14	0
s641	SimFASDC-8	10	12	0
s641	SimFASDC-8	2	13	0
s641	SimFASDC-8	3	15	0
s641	SimFASDC-8	4	14	0
s641	SimFASDC-8	5	15	0
s641	SimFASDC-8	6	14	0
s641	SimFASDC-8	7	14	0
s641	SimFASDC-8	8	14	0
s641	SimFASDC-8	9	18	0
s641	FASDC-12	1	14	1
s641	FASDC-12	10	12	0
s641	FASDC-12	2	13	0
s641	FASDC-12	3	14	1
s641	FASDC-12	4	14	0
s641	FASDC-12	5	14	1
s641	FASDC-12	6	14	0
s641	FASDC-12	7	14	0
s641	FASDC-12	8	14	0
s641	FASDC-12	9	17	0
s641	FASDC-16	1	14	0
s641	FASDC-16	10	12	1
s641	FASDC-16	2	13	0
s641	FASDC-16	3	14	0
s641	FASDC-16	4	14	0
s641	FASDC-16	5	14	0
s641	FASDC-16	6	14	0
s641	FASDC-16	7	14	1
s641	FASDC-16	8	14	0
s641	FASDC-16	9	17	0
s641	FASDC-24	1	14	0
s641	FASDC-24	10	12	0
s641	FASDC-24	2	13	0
s641	FASDC-24	3	14	1
s641	FASDC-24	4	14	0
s641	FASDC-24	5	14	0
s641	FASDC-24	6	14	0
s641	FASDC-24	7	14	1
s641	FASDC-24	8	14	0
s641	FASDC-24	9	17	1
s641	FASDC-2	1	14	0
s641	FASDC-2	10	12	1
s641	FASDC-2	2	13	1
s641	FASDC-2	3	14	0
s641	FASDC-2	4	14	0
s641	FASDC-2	5	15	1
s641	FASDC-2	6	14	0
s641	FASDC-2	7	14	1
s641	FASDC-2	8	14	1
s641	FASDC-2	9	17	1
s641	FASDC-32	1	14	0
s641	FASDC-32	10	12	1
s641	FASDC-32	2	13	0
s641	FASDC-32	3	14	1
s641	FASDC-32	4	14	1
s641	FASDC-32	5	14	0
s641	FASDC-32	6	14	0
s641	FASDC-32	7	14	1
s641	FASDC-32	8	14	0
s641	FASDC-32	9	17	1
s641	FASDC-3	1	14	0
s641	FASDC-3	10	12	1
s641	FASDC-3	2	13	0
s641	FASDC-3	3	14	0
s641	FASDC-3	4	14	0
s641	FASDC-3	5	15	0
s641	FASDC-3	6	14	1
s641	FASDC-3	7	14	0
s641	FASDC-3	8	14	1
s641	FASDC-3	9	17	0
s641	FASDC-48	1	14	0
s641	FASDC-48	10	12	0
s641	FASDC-48	2	13	1
s641	FASDC-48	3	14	0
s641	FASDC-48	4	14	0
s641	FASDC-48	5	14	0
s641	FASDC-48	6	14	0
s641	FASDC-48	7	14	0
s641	FASDC-48	8	14	0
s641	FASDC-48	9	17	0
s641	FASDC-4	1	14	0
s641	FASDC-4	10	12	0
s641	FASDC-4	2	13	0
s641	FASDC-4	3	14	0
s641	FASDC-4	4	14	0
s641	FASDC-4	5	15	0
s641	FASDC-4	6	14	0
s641	FASDC-4	7	14	1
s641	FASDC-4	8	14	1
s641	FASDC-4	9	17	0
s641	FASDC-6	1	14	0
s641	FASDC-6	10	12	1
s641	FASDC-6	2	13	0
s641	FASDC-6	3	14	1
s641	FASDC-6	4	14	1
s641	FASDC-6	5	14	0
s641	FASDC-6	6	14	0
s641	FASDC-6	7	14	1
s641	FASDC-6	8	14	1
s641	FASDC-6	9	17	0
s641	FASDC-8	1	14	0
s641	FASDC-8	10	12	0
s641	FASDC-8	2	13	0
s641	FASDC-8	3	14	1
s641	FASDC-8	4	14	0
s641	FASDC-8	5	14	0
s641	FASDC-8	6	14	0
s641	FASDC-8	7	14	0
