Graph	Algorithm	RandomSeed	|E|	w(E)	Time
s344	scc+2cyc	4	251	251	0
s344	scc+2cyc	5	251	251	0
s344	scc+2cyc	6	251	251	0
s344	scc+2cyc	7	251	251	0
s344	scc+2cyc	8	251	251	0
s344	scc+2cyc	9	251	251	0
s344	scc	1	251	251	0
s344	scc	10	251	251	0
s344	scc	2	251	251	0
s344	scc	3	251	251	0
s344	scc	4	251	251	0
s344	scc	5	251	251	0
s344	scc	6	251	251	0
s344	scc	7	251	251	0
s344	scc	8	251	251	0
s344	scc	9	251	251	0
s349	HCS	1	43	43	0
s349	HCS	10	43	43	0
s349	HCS	2	43	43	0
s349	HCS	3	43	43	0
s349	HCS	4	43	43	0
s349	HCS	5	43	43	0
s349	HCS	6	43	43	0
s349	HCS	7	43	43	0
s349	HCS	8	43	43	0
s349	HCS	9	43	43	0
s349	RED	1	0	0	1
s349	RED	10	0	0	0
s349	RED	2	0	0	0
s349	RED	3	0	0	0
s349	RED	4	0	0	0
s349	RED	5	0	0	0
s349	RED	6	0	0	0
s349	RED	7	0	0	0
s349	RED	8	0	0	0
s349	RED	9	0	0	0
s349	REDstar	1	0	0	0
s349	REDstar	10	0	0	1
s349	REDstar	2	0	0	0
s349	REDstar	3	0	0	0
s349	REDstar	4	0	0	0
s349	REDstar	5	0	0	0
s349	REDstar	6	0	0	0
s349	REDstar	7	0	0	0
s349	REDstar	8	0	0	0
s349	REDstar	9	0	0	0
s349	scc+2cyc+chain	1	185	185	0
s349	scc+2cyc+chain	10	185	185	0
s349	scc+2cyc+chain	2	185	185	0
s349	scc+2cyc+chain	3	185	185	0
s349	scc+2cyc+chain	4	185	185	0
s349	scc+2cyc+chain	5	185	185	0
s349	scc+2cyc+chain	6	185	185	0
s349	scc+2cyc+chain	7	185	185	0
s349	scc+2cyc+chain	8	185	185	0
s349	scc+2cyc+chain	9	185	185	0
s349	scc+2cyc	1	258	258	0
s349	scc+2cyc	10	258	258	0
s349	scc+2cyc	2	258	258	0
s349	scc+2cyc	3	258	258	0
s349	scc+2cyc	4	258	258	0
s349	scc+2cyc	5	258	258	0
s349	scc+2cyc	6	258	258	0
s349	scc+2cyc	7	258	258	0
s349	scc+2cyc	8	258	258	0
s349	scc+2cyc	9	258	258	0
s349	scc	1	258	258	0
s349	scc	10	258	258	0
s349	scc	2	258	258	0
s349	scc	3	258	258	0
s349	scc	4	258	258	0
s349	scc	5	258	258	0
s349	scc	6	258	258	0
s349	scc	7	258	258	0
s349	scc	8	258	258	0
s349	scc	9	258	258	0
s382	HCS	1	138	140	0
s382	HCS	10	138	139	0
s382	HCS	2	138	139	0
s382	HCS	3	136	137	0
s382	HCS	4	138	140	0
s382	HCS	5	138	140	0
s382	HCS	6	138	140	0
s382	HCS	7	138	139	0
s382	HCS	8	138	140	0
s382	HCS	9	138	140	0
s382	RED	1	6	6	0
s382	RED	10	6	6	0
s382	RED	2	6	6	0
s382	RED	3	6	6	0
s382	RED	4	6	6	0
s382	RED	5	6	6	0
s382	RED	6	6	6	0
s382	RED	7	6	6	0
s382	RED	8	6	6	0
s382	RED	9	6	6	0
s382	REDstar	1	0	0	0
s382	REDstar	10	0	0	0
s382	REDstar	2	0	0	0
s382	REDstar	3	0	0	0
s382	REDstar	4	0	0	1
s382	REDstar	5	0	0	0
s382	REDstar	6	0	0	0
s382	REDstar	7	0	0	0
s382	REDstar	8	0	0	0
s382	REDstar	9	0	0	0
s382	scc+2cyc+chain	1	161	161	0
s382	scc+2cyc+chain	10	161	161	0
s382	scc+2cyc+chain	2	161	161	0
s382	scc+2cyc+chain	3	161	161	0
s382	scc+2cyc+chain	4	161	161	0
s382	scc+2cyc+chain	5	161	161	0
s382	scc+2cyc+chain	6	161	161	0
s382	scc+2cyc+chain	7	161	161	0
s382	scc+2cyc+chain	8	161	161	0
s382	scc+2cyc+chain	9	161	161	0
s382	scc+2cyc	1	214	214	0
s382	scc+2cyc	10	214	214	0
s382	scc+2cyc	2	214	214	0
s382	scc+2cyc	3	214	214	0
s382	scc+2cyc	4	214	214	0
s382	scc+2cyc	5	214	214	0
s382	scc+2cyc	6	214	214	0
s382	scc+2cyc	7	214	214	0
s382	scc+2cyc	8	214	214	0
s382	scc+2cyc	9	214	214	0
s382	scc	1	214	214	0
s382	scc	10	214	214	0
s382	scc	2	214	214	0
s382	scc	3	214	214	0
s382	scc	4	214	214	0
s382	scc	5	214	214	0
s382	scc	6	214	214	0
s382	scc	7	214	214	0
s382	scc	8	214	214	0
s382	scc	9	214	214	0
s38417	HCS	1	1920	1974	35
s38417	HCS	10	1902	1948	38
s38417	HCS	2	1926	1980	37
s38417	HCS	3	1906	1954	38
s38417	HCS	4	1912	1961	41
s38417	HCS	5	1910	1961	47
s38417	HCS	6	1892	1931	36
s38417	HCS	7	1920	1974	36
s38417	HCS	8	1900	1943	48
s38417	HCS	9	1906	1953	34
s38417	RED	1	66	68	61
s38417	RED	10	66	68	62
s38417	RED	2	66	68	68
s38417	RED	3	66	68	62
s38417	RED	4	66	68	61
s38417	RED	5	66	68	65
s38417	RED	6	66	68	66
s38417	RED	7	66	68	84
s38417	RED	8	66	68	67
s38417	RED	9	66	68	65
s38417	REDstar	1	0	0	65
s38417	REDstar	10	0	0	68
s38417	REDstar	2	0	0	67
s38417	REDstar	3	0	0	64
s38417	REDstar	4	0	0	64
s38417	REDstar	5	0	0	64
s38417	REDstar	6	0	0	81
s38417	REDstar	7	0	0	83
s38417	REDstar	8	0	0	64
s38417	REDstar	9	0	0	64
s38417	scc+2cyc+chain	1	13988	13988	31
s38417	scc+2cyc+chain	10	13988	13988	33
s38417	scc+2cyc+chain	2	13988	13988	28
s38417	scc+2cyc+chain	3	13988	13988	24
s38417	scc+2cyc+chain	4	13988	13988	32
s38417	scc+2cyc+chain	5	13988	13988	28
s38417	scc+2cyc+chain	6	13988	13988	31
s38417	scc+2cyc+chain	7	13988	13988	29
s38417	scc+2cyc+chain	8	13988	13988	40
s38417	scc+2cyc+chain	9	13988	13988	31
s38417	scc+2cyc	1	23215	23215	5
s38417	scc+2cyc	10	23215	23215	5
s38417	scc+2cyc	2	23215	23215	6
s38417	scc+2cyc	3	23215	23215	5
s38417	scc+2cyc	4	23215	23215	5
s38417	scc+2cyc	5	23215	23215	5
s38417	scc+2cyc	6	23215	23215	5
s38417	scc+2cyc	7	23215	23215	5
s38417	scc+2cyc	8	23215	23215	6
s38417	scc+2cyc	9	23215	23215	6
s38417	scc	1	23215	23215	1
s38417	scc	10	23215	23215	1
s38417	scc	2	23215	23215	1
s38417	scc	3	23215	23215	1
s38417	scc	4	23215	23215	1
s38417	scc	5	23215	23215	1
s38417	scc	6	23215	23215	1
s38417	scc	7	23215	23215	1
s38417	scc	8	23215	23215	1
s38417	scc	9	23215	23215	1
s38584	HCS	1	21311	21314	35
s38584	HCS	10	21309	21311	38
s38584	HCS	2	21305	21305	38
s38584	HCS	3	21309	21312	38
s38584	HCS	4	21307	21309	34
s38584	HCS	5	21309	21311	38
s38584	HCS	6	21309	21311	38
s38584	HCS	7	21309	21310	44
s38584	HCS	8	21309	21312	38
s38584	HCS	9	21309	21312	38
s38584	RED	1	2998	3484	53
s38584	RED	10	2998	3484	53
s38584	RED	2	2998	3484	64
s38584	RED	3	2998	3484	46
s38584	RED	4	2998	3484	51
s38584	RED	5	2998	3484	53
s38584	RED	6	2998	3484	53
s38584	RED	7	2998	3484	49
s38584	RED	8	2998	3484	48
s38584	RED	9	2998	3484	52
s38584	REDstar	1	38	45	55
s38584	REDstar	10	38	45	54
s38584	REDstar	2	38	45	51
s38584	REDstar	3	38	45	53
s38584	REDstar	4	38	45	53
s38584	REDstar	5	38	45	46
s38584	REDstar	6	38	45	67
s38584	REDstar	7	38	45	56
s38584	REDstar	8	38	45	69
s38584	REDstar	9	38	45	56
